duplicate_group_id,normalized_question_key,group_size,question_id,recommended_keep,status,is_active,theme,difficulty,question_preview,concept_key_suggested,suggestion_reason,suggestion_confidence,review_status,reviewer_notes
exact_c4d8acfdbbbd,"que veut dire ""dm"" ?",2,2773a223-46da-496e-b4c5-2e34a9592062,yes,archived,false,reseaux_sociaux,moyen,"Que veut dire ""DM"" ?",dm,quoted_root_from_canonical_question,high,pending,
exact_c4d8acfdbbbd,"que veut dire ""dm"" ?",2,e7f23b73-71f5-4d26-8603-be9a4d8da448,no,archived,false,reseaux_sociaux,facile,"Que veut dire ""DM"" ?",dm,quoted_root_from_canonical_question,high,pending,
exact_c80d3c7c55d9,"“poster”, ça veut dire…",2,9787229c-3c5f-45b9-b7ca-ef6735004185,yes,live,true,reseaux_sociaux,facile,"“Poster”, ça veut dire…",poster,quoted_root_from_canonical_question,high,pending,
exact_c80d3c7c55d9,"“poster”, ça veut dire…",2,d7aeaa74-393e-48a2-aa91-5b0031d8a2a9,no,archived,false,reseaux_sociaux,facile,"“Poster”, ça veut dire…",poster,quoted_root_from_canonical_question,high,pending,
exact_cbc285d7eb04,"“situationship”, ça veut dire…",2,cf40373f-e968-43e4-b1d8-89923b54e1fd,yes,live,true,culture_pop,difficile,"“Situationship”, ça veut dire…",situationship,quoted_root_from_canonical_question,high,pending,
exact_cbc285d7eb04,"“situationship”, ça veut dire…",2,1139d3b9-c6a4-4738-860f-5507ecc01974,no,archived,false,culture_pop,difficile,"“Situationship”, ça veut dire…",situationship,quoted_root_from_canonical_question,high,pending,
exact_cc9580a59f9d,"“salty”, ça veut dire…",2,e2cfc234-68cd-4f35-aa1c-f9eafe637936,yes,live,true,vocabulaire,moyen,"“Salty”, ça veut dire…",salty,quoted_root_from_canonical_question,high,pending,
exact_cc9580a59f9d,"“salty”, ça veut dire…",2,2dd54c17-652b-4aa3-a661-394f7a53ebbb,no,archived,false,vocabulaire,moyen,"“Salty”, ça veut dire…",salty,quoted_root_from_canonical_question,high,pending,
exact_ce6542db050c,"“un buzz”, c’est…",2,29510230-56c2-41b7-81af-900766761267,yes,live,true,culture_pop,facile,"“Un buzz”, c’est…",un_buzz,quoted_root_from_canonical_question,high,pending,
exact_ce6542db050c,"“un buzz”, c’est…",2,25ea126e-4d7a-4b4d-bfd9-1b16deaaa48b,no,archived,false,culture_pop,facile,"“Un buzz”, c’est…",un_buzz,quoted_root_from_canonical_question,high,pending,
exact_cec61c0eb007,"“lit”, ça veut dire…",2,55f6b0f6-e9a7-480b-a640-7b055e6c3243,yes,live,true,vocabulaire,moyen,"“Lit”, ça veut dire…",lit,quoted_root_from_canonical_question,high,pending,
exact_cec61c0eb007,"“lit”, ça veut dire…",2,d419b84c-9d8d-46bd-a564-dd801c056b33,no,archived,false,vocabulaire,moyen,"“Lit”, ça veut dire…",lit,quoted_root_from_canonical_question,high,pending,
exact_cf91e658e1cd,"“spawn”, ça veut dire…",2,2f564d0d-d8b1-4532-95fd-51acbaee7c61,yes,live,true,culture_pop,moyen,"“Spawn”, ça veut dire…",spawn,quoted_root_from_canonical_question,high,pending,
exact_cf91e658e1cd,"“spawn”, ça veut dire…",2,951cf2d5-1b09-4f30-a7c5-f04d81622408,no,archived,false,culture_pop,moyen,"“Spawn”, ça veut dire…",spawn,quoted_root_from_canonical_question,high,pending,
exact_d09e56f9508e,qu'est-ce que chatgpt ?,3,be37ba4f-c1f9-4da3-a9a2-a2ed4a1f4e05,yes,archived,false,tech,moyen,Qu'est-ce que ChatGPT ?,quest_ce_que_chatgpt,normalized_duplicate_group_key,medium,pending,
exact_d09e56f9508e,qu'est-ce que chatgpt ?,3,af41508d-f0b5-40ec-8cfb-16fbf18a03ed,no,archived,false,tech,facile,Qu'est-ce que ChatGPT ?,quest_ce_que_chatgpt,normalized_duplicate_group_key,medium,pending,
exact_d09e56f9508e,qu'est-ce que chatgpt ?,3,bacaa6e2-3439-4a41-bb87-30b4f66cc35c,no,archived,false,tech,facile,Qu'est-ce que ChatGPT ?,quest_ce_que_chatgpt,normalized_duplicate_group_key,medium,pending,
exact_d29741bd62c3,"“un bail”, dans le langage courant, c’est…",2,cd55919d-8510-4348-8339-98941c4e378b,yes,live,true,vocabulaire,moyen,"“Un bail”, dans le langage courant, c’est…",un_bail,quoted_root_from_canonical_question,high,pending,
exact_d29741bd62c3,"“un bail”, dans le langage courant, c’est…",2,03098646-3380-4a99-863e-00d910a7dca9,no,archived,false,vocabulaire,moyen,"“Un bail”, dans le langage courant, c’est…",un_bail,quoted_root_from_canonical_question,high,pending,
exact_db2abcbcc51d,"“un nerf”, c’est…",2,5f982b9c-5837-4209-8645-84f1ec6acd77,yes,live,true,culture_pop,difficile,"“Un nerf”, c’est…",un_nerf,quoted_root_from_canonical_question,high,pending,
exact_db2abcbcc51d,"“un nerf”, c’est…",2,73edd50a-1501-413e-a0b1-8673f0011859,no,archived,false,culture_pop,difficile,"“Un nerf”, c’est…",un_nerf,quoted_root_from_canonical_question,high,pending,
exact_e1f0c6ad903e,"“un thread”, c’est…",2,ceb81392-69d4-47ef-b16b-0250fe5861b2,yes,live,true,reseaux_sociaux,moyen,"“Un thread”, c’est…",un_thread,quoted_root_from_canonical_question,high,pending,
exact_e1f0c6ad903e,"“un thread”, c’est…",2,c24dcd95-2b81-4fa2-822b-6e8223b87bcf,no,archived,false,reseaux_sociaux,moyen,"“Un thread”, c’est…",un_thread,quoted_root_from_canonical_question,high,pending,
exact_e54767437323,"“une story”, c’est…",2,68205d1e-12be-459c-a9bd-74c4773962bb,yes,live,true,reseaux_sociaux,facile,"“Une story”, c’est…",une_story,quoted_root_from_canonical_question,high,pending,
exact_e54767437323,"“une story”, c’est…",2,34200136-9647-49c8-8077-4f8203404007,no,archived,false,reseaux_sociaux,facile,"“Une story”, c’est…",une_story,quoted_root_from_canonical_question,high,pending,
exact_e57bea09205a,"“muter quelqu’un”, ça veut dire…",2,2723ff7b-b2f0-4658-97ca-312f20a1ed2f,yes,live,true,reseaux_sociaux,difficile,"“Muter quelqu’un”, ça veut dire…",muter_quelquun,quoted_root_from_canonical_question,high,pending,
exact_e57bea09205a,"“muter quelqu’un”, ça veut dire…",2,2def225f-476b-4a8a-a0ad-42b813abd65f,no,archived,false,reseaux_sociaux,difficile,"“Muter quelqu’un”, ça veut dire…",muter_quelquun,quoted_root_from_canonical_question,high,pending,
exact_e79a4adcef20,"“un inside joke”, c’est…",2,60f534aa-5adb-431f-9fb3-a6af6047cbdc,yes,live,true,culture_pop,moyen,"“Un inside joke”, c’est…",un_inside_joke,quoted_root_from_canonical_question,high,pending,
exact_e79a4adcef20,"“un inside joke”, c’est…",2,851ad5f2-ee93-468d-8a90-6e0037ada6dc,no,archived,false,culture_pop,moyen,"“Un inside joke”, c’est…",un_inside_joke,quoted_root_from_canonical_question,high,pending,
exact_e8728660a5e9,"“un viewer”, c’est…",2,6a4ca434-8fe1-4337-b3b6-109eb4ebcc27,yes,live,true,reseaux_sociaux,facile,"“Un viewer”, c’est…",un_viewer,quoted_root_from_canonical_question,high,pending,
exact_e8728660a5e9,"“un viewer”, c’est…",2,408080ee-eafa-4572-a6a0-88a29436a0dc,no,archived,false,reseaux_sociaux,facile,"“Un viewer”, c’est…",un_viewer,quoted_root_from_canonical_question,high,pending,
exact_e8d1d8dec933,"qu'est-ce qu'un ""influenceur"" ?",3,a1a1f9cd-918b-4c19-ab28-2e7e334726b2,yes,archived,false,reseaux_sociaux,difficile,"Qu'est-ce qu'un ""influenceur"" ?",influenceur,quoted_root_from_canonical_question,high,pending,
exact_e8d1d8dec933,"qu'est-ce qu'un ""influenceur"" ?",3,169cc3c5-2f6e-4664-b064-1b08eacc5fc4,no,archived,false,reseaux_sociaux,moyen,"Qu'est-ce qu'un ""influenceur"" ?",influenceur,quoted_root_from_canonical_question,high,pending,
exact_e8d1d8dec933,"qu'est-ce qu'un ""influenceur"" ?",3,4d210b1c-2589-45c0-a516-8d72622f7bdf,no,archived,false,reseaux_sociaux,moyen,"Qu'est-ce qu'un ""influenceur"" ?",influenceur,quoted_root_from_canonical_question,high,pending,
exact_e8f14af61968,"“seen”, dans une conversation, ça veut dire…",2,0258f3e1-41b6-4e9c-bedc-077d5fbe7825,yes,live,true,culture_pop,facile,"“Seen”, dans une conversation, ça veut dire…",seen,quoted_root_from_canonical_question,high,pending,
exact_e8f14af61968,"“seen”, dans une conversation, ça veut dire…",2,5f3d73b8-1970-4e53-8741-462280a20895,no,archived,false,culture_pop,facile,"“Seen”, dans une conversation, ça veut dire…",seen,quoted_root_from_canonical_question,high,pending,
exact_e9459f5e7919,discord est principalement utilisé pour...,2,12b15800-b7cb-46d2-9518-d4d3edf4be30,yes,archived,false,reseaux_sociaux,facile,Discord est principalement utilisé pour...,discord_est_principalement_utilise_pour,normalized_duplicate_group_key,medium,pending,
exact_e9459f5e7919,discord est principalement utilisé pour...,2,83d5c73a-e515-4f5a-bbfd-deb80582edb4,no,archived,false,reseaux_sociaux,moyen,Discord est principalement utilisé pour...,discord_est_principalement_utilise_pour,normalized_duplicate_group_key,medium,pending,
exact_ed673c373968,"“block quelqu’un”, ça veut dire…",2,2abe751b-7db0-4e22-b4bb-92fd2096e48b,yes,live,true,reseaux_sociaux,facile,"“Block quelqu’un”, ça veut dire…",block_quelquun,quoted_root_from_canonical_question,high,pending,
exact_ed673c373968,"“block quelqu’un”, ça veut dire…",2,518e03e9-cb72-4218-a063-8d26ed19662c,no,archived,false,reseaux_sociaux,facile,"“Block quelqu’un”, ça veut dire…",block_quelquun,quoted_root_from_canonical_question,high,pending,
exact_f2bf1fd0804d,"“spammer”, ça veut dire…",2,732bc817-5451-493c-b503-f445226ce4b1,yes,live,true,culture_pop,facile,"“Spammer”, ça veut dire…",spammer,quoted_root_from_canonical_question,high,pending,
exact_f2bf1fd0804d,"“spammer”, ça veut dire…",2,416fa2db-1314-41c3-a23c-d45de10c9dd4,no,archived,false,culture_pop,facile,"“Spammer”, ça veut dire…",spammer,quoted_root_from_canonical_question,high,pending,
exact_f749eee1ff81,"“un feed”, c’est…",2,ef8318d4-5c48-471b-a838-8bfad7f3b22f,yes,live,true,reseaux_sociaux,moyen,"“Un feed”, c’est…",un_feed,quoted_root_from_canonical_question,high,pending,
exact_f749eee1ff81,"“un feed”, c’est…",2,345611b9-1542-4d42-8319-43487bc3a5f2,no,archived,false,reseaux_sociaux,moyen,"“Un feed”, c’est…",un_feed,quoted_root_from_canonical_question,high,pending,
exact_f79d00be24c8,"que veut dire ""scroller"" ?",2,bdddac40-1abf-409e-9101-ad597d7cc953,yes,archived,false,reseaux_sociaux,moyen,"Que veut dire ""scroller"" ?",scroller,quoted_root_from_canonical_question,high,pending,
exact_f79d00be24c8,"que veut dire ""scroller"" ?",2,48654145-8749-47eb-8933-597f36bef7f9,no,archived,false,tech,facile,"Que veut dire ""scroller"" ?",scroller,quoted_root_from_canonical_question,high,pending,
exact_f86b7845e7d3,"que veut dire ""ia"" ?",3,f502806a-1256-45ea-b38c-a69095cb7f51,yes,archived,false,tech,moyen,"Que veut dire ""IA"" ?",ia,quoted_root_from_canonical_question,high,pending,
exact_f86b7845e7d3,"que veut dire ""ia"" ?",3,7ce5b778-c270-4681-9e2d-a5c75a423b0b,no,archived,false,tech,facile,"Que veut dire ""IA"" ?",ia,quoted_root_from_canonical_question,high,pending,
exact_f86b7845e7d3,"que veut dire ""ia"" ?",3,cd1de849-8f29-4948-a51c-feadf48b3494,no,archived,false,tech,facile,"Que veut dire ""IA"" ?",ia,quoted_root_from_canonical_question,high,pending,
exact_f89beb337d9a,"qu'est-ce qu'une ""appli"" ?",2,c2ba0972-a2d9-4180-aa48-8cff1e253a33,yes,archived,false,tech,moyen,"Qu'est-ce qu'une ""appli"" ?",appli,quoted_root_from_canonical_question,high,pending,
exact_f89beb337d9a,"qu'est-ce qu'une ""appli"" ?",2,86c75ee7-5134-419b-834c-4aa15da63ca6,no,archived,false,tech,facile,"Qu'est-ce qu'une ""appli"" ?",appli,quoted_root_from_canonical_question,high,pending,
exact_f9c674326ddb,"“fomo”, ça veut dire…",2,51ed5c5b-5724-4af8-bd11-ea9347973ee0,yes,live,true,vocabulaire,difficile,"“FOMO”, ça veut dire…",fomo,quoted_root_from_canonical_question,high,pending,
exact_f9c674326ddb,"“fomo”, ça veut dire…",2,5124a407-cd0a-41e8-ab10-7e18622a7fef,no,archived,false,vocabulaire,difficile,"“FOMO”, ça veut dire…",fomo,quoted_root_from_canonical_question,high,pending,
